theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
100.0,1,-1,confirm,1.0,-90.52,-106.52,15.28,173,105.81,90.52,3769,0.046,1.393,0.095,0.0669,3,0.4508,3618,0.9884,1,836,-10.58,1,836,-10.58,1,836,-10.58,1,923,-11.76,0.153,51.46,3,531087
100.0,1,1,fallback,1.0,20.97,4.97,72.24,964,51.26,4.66,2039,0.473,1.3,0.064,0.0548,4,0.6897,76,0.8871,1,673,46.6,1,673,46.6,1,673,46.6,1,1563,43.11,0.0392,105.97,4,534856
100.0,1,-1,confirm,1.0,45.34,29.34,96.5,22394,51.16,84.87,24783,0.904,0.947,0.12,0.6211,11,0.8054,19037,0.9997,1,82,2.33,1,819,-30.23,1,819,-30.23,1,819,-30.23,0.5967,50.9,5,536895
100.0,1,1,confirm,1.0,5.84,-10.16,58.4,3863,52.56,12.85,4588,0.842,2.792,0.188,0.4372,13,0.5605,3507,0.9626,1,727,16.35,1,727,16.35,1,727,16.35,1,910,21.02,0.946,51.66,12,561678
100.0,1,-1,confirm,1.0,1.17,-14.83,51.36,1189,50.19,2.33,1589,0.748,2.191,0.055,0.2521,13,0.4374,812,0.8317,0,-1,,0,-1,,0,-1,,0,-1,,0.7689,52.25,13,566266
100.0,1,1,confirm,1.0,-70.04,-86.04,30.35,298,100.4,70.04,1970,0.151,1.06,0.155,0.0792,13,0.1749,1083,0.9364,1,341,18.68,1,341,18.68,0,-1,,1,593,16.34,0.0444,50.45,13,567855
100.0,1,-1,fallback,1.0,3.53,-12.47,54.08,277,50.55,5.88,358,0.774,0.593,0.142,0.5645,14,0.5864,211,0.8868,0,-1,,0,-1,,0,-1,,0,-1,,0.2521,100.09,14,569825
100.0,1,1,confirm,1.0,-16.46,-32.46,34.11,2857,50.57,78.8,3581,0.798,0.858,0.093,-0.2743,15,0.7301,3474,0.9867,1,1260,-43.51,1,1260,-43.51,1,2802,15.29,1,1260,-43.51,0.1356,50.83,14,570183
100.0,1,-1,confirm,1.0,81.28,65.28,130.76,2628,49.48,0.0,2953,0.89,1.529,0.102,0.6442,16,0.6556,2607,0.9379,1,1524,63.61,1,1524,63.61,1,1524,63.61,1,1524,63.61,0.2776,50.4,15,573764
100.0,1,1,confirm,1.0,-98.57,-114.57,2.38,17,100.95,98.57,1620,0.01,0.252,0.002,-0.5121,16,0.3082,270,0.9336,1,460,-64.13,1,460,-64.13,1,460,-64.13,1,460,-64.13,0.7011,50.13,16,576717
100.0,1,-1,fallback,1.0,-32.39,-48.39,25.19,84,57.57,32.39,129,0.651,1.32,0.124,0.2014,16,0.2479,11,0.4015,0,-1,,0,-1,,0,-1,,0,-1,,0.1144,100.93,16,578337
100.0,1,1,confirm,1.0,167.38,151.38,218.79,3195,51.41,-0.0,3928,0.813,0.365,0.064,-0.1398,17,0.4713,3610,0.9824,1,1174,84.89,1,1174,84.89,1,1174,84.89,1,1846,131.52,0.044,57.72,16,578466
100.0,1,-1,confirm,1.0,-0.0,-16.0,51.74,1040,51.74,3.53,1925,0.54,0.876,0.093,0.3658,18,0.4332,830,0.9925,1,1356,14.11,1,1356,14.11,1,1356,14.11,1,1412,10.58,0.7112,50.31,17,582394
100.0,1,1,confirm,1.0,16.46,0.46,67.03,6996,50.56,37.63,7454,0.939,4.312,0.155,0.0986,20,0.5748,2841,0.9902,1,839,-18.81,1,839,-18.81,1,839,-18.81,1,839,-18.81,0.6824,52.01,18,584319
100.0,1,-1,confirm,1.0,11.74,-4.26,62.22,6221,50.48,58.7,7036,0.884,1.077,0.051,0.3553,22,0.7207,361,0.9969,1,386,-14.09,1,386,-14.09,1,386,-14.09,1,386,-14.09,0.093,50.23,20,591773
100.0,1,1,confirm,1.0,-92.85,-108.85,8.23,6331,101.08,92.85,8622,0.734,1.613,0.197,0.4159,0,0.4773,5967,0.9975,1,997,-9.4,1,997,-9.4,1,3203,-63.47,1,1123,-11.75,0.9125,50.8,22,598809
100.0,1,-1,fallback,1.0,-41.52,-57.52,9.49,16,51.01,41.52,360,0.044,0.831,0.26,0.363,0,0.3855,50,0.9326,0,-1,,0,-1,,0,-1,,0,-1,,0.7472,101.0,0,607431
100.0,1,1,confirm,1.0,7.09,-8.91,59.07,771,51.98,22.45,2874,0.268,0.65,0.199,-0.0212,1,0.3775,1569,0.9778,1,530,42.53,1,530,42.53,1,530,42.53,1,1296,30.72,0.9326,51.06,0,607791
100.0,1,-1,confirm,1.0,69.66,53.66,119.24,4560,49.59,20.07,5246,0.869,0.593,0.113,-0.0012,2,0.5025,2305,0.9724,1,103,-9.45,1,885,-16.53,1,885,-16.53,1,885,-16.53,0.6319,51.68,1,610665
100.0,1,1,confirm,1.0,-82.04,-98.04,19.02,1454,101.06,82.04,7822,0.186,2.922,0.28,-0.0273,3,0.6372,4158,0.9938,1,114,0.0,1,114,0.0,1,114,0.0,1,114,0.0,0.0567,50.19,3,615911
100.0,1,-1,fallback,1.0,-32.37,-48.37,19.18,241,51.55,32.37,873,0.276,1.221,0.212,0.0317,5,0.3498,727,0.9707,1,143,-3.6,1,143,-3.6,1,143,-3.6,1,143,-3.6,0.1963,100.87,5,623733
100.0,1,1,confirm,1.0,29.87,13.87,81.25,7710,51.38,48.99,9189,0.839,0.718,0.204,0.0287,7,0.6572,3698,1.0,1,477,-17.92,1,477,-17.92,1,1644,-7.17,1,493,-23.9,0.7003,51.65,5,624606
100.0,1,-1,confirm,1.0,71.48,55.48,123.9,4710,52.42,21.44,5045,0.934,5.702,0.217,0.3032,9,0.5277,1865,0.9997,1,267,1.19,1,267,1.19,1,267,1.19,1,356,15.49,0.2516,50.97,8,633795
100.0,1,1,confirm,1.0,6.0,-10.0,67.19,3865,61.2,9.6,5797,0.667,1.697,0.345,0.2209,10,0.7347,5749,0.9967,1,390,10.8,1,390,10.8,1,390,10.8,1,417,10.8,0.4236,53.08,9,638840
100.0,1,-1,confirm,1.0,14.39,-1.61,64.76,141,50.37,7.2,621,0.227,0.736,0.208,-0.0431,11,0.2713,593,0.9667,0,-1,,0,-1,,0,-1,,0,-1,,0.2491,60.79,11,644637
100.0,1,1,confirm,1.0,68.45,52.45,122.49,4619,54.04,37.23,4662,0.991,4.576,0.264,0.0598,12,0.612,2394,0.9585,1,616,6.0,1,616,6.0,1,616,6.0,1,637,4.8,0.0235,50.69,11,645258
100.0,1,-1,confirm,1.0,-94.23,-110.23,8.35,1953,102.58,94.23,3583,0.545,3.036,0.134,-0.2042,13,0.3175,2551,0.9494,1,672,-19.08,1,672,-19.08,1,3483,-60.83,1,748,-19.08,0.0299,53.39,12,649920
100.0,1,1,fallback,1.0,14.18,-1.82,64.99,804,50.81,31.9,1322,0.608,0.941,0.129,0.0779,13,0.1815,66,0.7381,1,633,22.45,1,633,22.45,0,-1,,0,-1,,0.2872,102.66,13,653503
100.0,1,-1,confirm,1.0,38.94,22.94,88.5,1674,49.56,10.62,1835,0.912,2.48,0.148,-0.0841,14,0.4594,1114,0.9366,1,171,5.9,1,1169,37.76,1,1169,37.76,1,1191,41.3,0.3604,50.48,13,654825
100.0,1,1,confirm,1.0,0.0,-16.0,50.94,2243,50.94,41.46,2472,0.907,1.358,0.138,-0.0653,15,0.283,341,0.9323,1,465,-33.17,1,465,-33.17,1,465,-33.17,1,658,0.0,0.3171,50.0,14,656660
100.0,1,-1,confirm,1.0,-55.67,-71.67,45.01,390,100.69,55.67,1382,0.282,2.531,0.199,-0.014,15,0.2165,1368,0.9811,1,149,-2.37,1,149,-2.37,1,149,-2.37,1,157,-1.18,0.1138,50.68,15,659132
100.0,1,1,fallback,1.0,-18.85,-34.85,31.81,1094,50.65,36.52,1137,0.962,1.717,0.053,0.0412,15,0.4337,574,0.8696,1,876,-20.03,1,876,-20.03,1,876,-20.03,0,-1,,0.4941,101.14,15,660514
100.0,1,-1,confirm,1.0,5.9,-10.1,61.37,90,55.47,11.8,163,0.552,1.34,0.095,-0.0043,15,0.0346,101,0.3348,0,-1,,0,-1,,0,-1,,0,-1,,0.2981,50.49,15,661651
100.0,1,1,confirm,1.0,35.43,19.43,89.75,258,54.32,41.33,685,0.377,3.244,0.073,0.224,15,0.4093,684,0.9077,0,-1,,0,-1,,0,-1,,0,-1,,0.2379,55.81,15,661814
100.0,1,-1,confirm,1.0,21.18,5.18,72.96,1443,51.78,28.24,1708,0.845,1.635,0.156,-0.0491,16,0.2102,1123,0.9371,1,286,-23.53,1,286,-23.53,1,1203,45.89,1,286,-23.53,0.5821,53.84,16,662499
100.0,1,1,confirm,1.0,-102.59,-118.59,0.0,0,102.59,102.59,1068,0.0,0.401,0.038,0.2257,16,0.593,395,0.982,1,102,-33.02,1,102,-33.02,1,102,-33.02,1,135,-37.74,0.7198,52.16,16,664207
100.0,1,-1,fallback,1.0,-27.4,-43.4,22.64,68,50.04,27.4,673,0.101,1.86,0.175,0.291,16,0.372,2,0.9484,1,602,-16.68,1,602,-16.68,1,602,-16.68,1,650,-22.64,0.8538,102.59,16,665275
100.0,1,1,confirm,1.0,-60.6,-76.6,39.21,238,99.81,60.6,1970,0.121,3.525,0.153,0.0782,17,0.2884,480,0.9159,1,147,1.19,1,147,1.19,1,702,-3.56,1,829,-7.13,0.322,50.16,16,665948
100.0,1,-1,confirm,1.0,-17.93,-33.93,32.28,632,50.21,21.52,953,0.663,1.424,0.06,0.2101,17,0.2683,919,0.8654,0,-1,,0,-1,,0,-1,,0,-1,,0.3298,99.42,17,667918
100.0,1,1,confirm,1.0,-68.02,-84.02,33.41,125,101.43,68.02,5714,0.022,0.882,0.113,-0.2872,17,0.3896,4533,0.9873,1,764,19.09,1,764,19.09,1,764,19.09,1,848,4.77,0.4365,50.37,17,668871
100.0,1,-1,fallback,1.0,2.4,-13.6,54.07,2787,51.66,48.06,3578,0.779,1.687,0.143,0.4871,20,0.4871,2787,0.9523,1,229,-10.81,1,229,-10.81,1,266,-7.21,1,415,-38.45,0.0378,101.09,19,674585
100.0,1,1,confirm,1.0,-96.14,-112.14,3.61,27,99.75,96.14,2711,0.01,2.457,0.047,0.0971,20,0.3151,2228,0.9929,1,359,-12.02,1,359,-12.02,1,2572,-87.73,1,425,-13.22,0.5729,51.94,20,678163
100.0,1,-1,confirm,1.0,-26.7,-42.7,25.48,310,52.18,26.7,2153,0.144,0.432,0.172,0.2944,21,0.6635,1507,0.9947,1,2153,-26.7,1,2153,-26.7,1,2153,-26.7,0,-1,,0.594,99.71,21,680874
100.0,1,1,confirm,1.0,-94.4,-110.4,9.68,300,104.08,94.4,857,0.35,0.337,0.176,0.0698,21,0.0863,270,0.7032,1,4,-1.21,0,-1,,0,-1,,0,-1,,0.6835,52.31,21,683027
100.0,1,-1,fallback,1.0,-51.31,-67.31,-0.0,0,51.31,51.31,1958,0.0,3.238,0.223,0.404,21,0.404,0,0.9362,1,1279,-36.65,1,1279,-36.65,1,1279,-36.65,1,1279,-36.65,0.2299,103.98,21,683884
100.0,1,1,confirm,1.0,0.0,-16.0,52.27,788,52.27,7.29,1760,0.448,1.076,0.178,0.3229,22,0.3312,728,0.9897,1,1027,20.66,1,1027,20.66,1,1027,20.66,1,1341,18.23,0.8303,51.31,22,685842
100.0,1,-1,confirm,1.0,-86.3,-102.3,14.59,604,100.89,86.3,1214,0.498,2.334,0.057,-0.1463,23,0.0335,980,0.7584,0,-1,,0,-1,,0,-1,,0,-1,,0.9088,52.0,23,687602
100.0,1,1,fallback,1.0,127.74,111.74,180.77,8514,53.02,15.67,10196,0.835,2.736,0.255,0.0626,1,0.5083,6254,1.0,1,596,2.41,1,596,2.41,1,596,2.41,1,714,-15.67,0.2396,101.03,23,688816
100.0,1,-1,confirm,1.0,-1.19,-17.19,48.79,1313,49.98,14.28,2665,0.493,1.811,0.197,0.006,2,0.3923,101,0.9094,1,654,9.52,1,654,9.52,1,654,9.52,1,722,16.66,0.2503,52.08,2,699012
100.0,1,1,confirm,1.0,93.99,77.99,145.15,3809,51.16,15.47,4327,0.88,0.464,0.242,0.3799,3,0.8539,3668,1.0,1,3,-3.57,1,1195,-7.14,1,1195,-7.14,1,1223,-7.14,0.3734,50.22,2,701677
100.0,1,-1,confirm,1.0,-73.08,-89.08,28.29,7283,101.37,73.08,16150,0.451,0.703,0.189,-0.5228,6,0.5863,10692,0.9902,1,1816,-8.25,1,9958,-2.36,1,10232,11.79,1,11068,4.71,0.2495,50.43,4,706004
100.0,1,1,fallback,1.0,-45.64,-61.64,4.68,104,50.32,45.64,1826,0.057,1.264,0.138,0.3308,8,0.5467,275,0.9988,1,676,-24.57,1,676,-24.57,1,676,-24.57,1,692,-23.4,0.398,101.65,8,722154
100.0,1,-1,confirm,1.0,43.49,27.49,94.04,11814,50.55,57.6,12221,0.967,3.393,0.284,0.355,12,0.6727,554,1.0,1,1482,17.63,1,1482,17.63,1,1482,17.63,1,1484,17.63,0.6438,50.29,9,723980
100.0,1,1,confirm,1.0,10.63,-5.37,62.57,4825,51.95,48.41,6026,0.801,2.492,0.127,0.0684,13,0.4642,1038,0.9897,1,1483,7.08,1,1483,7.08,1,1483,7.08,1,1945,-1.18,0.1753,51.03,12,736201
100.0,1,-1,confirm,1.0,-7.08,-23.08,44.82,11473,51.89,77.84,11902,0.964,1.286,0.188,0.0897,17,0.636,7190,0.9931,1,1103,-27.13,1,1103,-27.13,1,1103,-27.13,1,1851,-37.74,0.058,51.63,14,742227
100.0,1,1,confirm,1.0,181.5,165.5,236.89,1264,55.39,-0.0,1663,0.76,3.796,0.148,0.2611,17,0.6,0,0.8952,0,-1,,0,-1,,0,-1,,0,-1,,0.2398,52.13,17,754129
100.0,1,-1,confirm,1.0,-9.26,-25.26,42.83,9973,52.09,78.71,11628,0.858,0.897,0.157,0.2134,20,0.3377,10191,1.0,1,199,-40.51,1,199,-40.51,1,2615,-20.84,1,248,-48.62,0.2482,54.11,17,755792
100.0,1,1,confirm,1.0,-69.39,-85.39,30.07,179,99.46,69.39,10416,0.017,1.507,0.372,0.5239,21,0.6536,6565,1.0,1,1661,3.47,1,1661,3.47,1,1661,3.47,1,1772,0.0,0.5973,52.31,21,767420
100.0,1,-1,confirm,1.0,-20.96,-36.96,30.28,5592,51.24,39.59,7397,0.756,0.136,0.085,0.0218,1,0.5744,877,0.9986,1,1022,-24.46,1,1022,-24.46,1,1022,-24.46,1,1071,-22.13,0.3936,99.16,0,777836
100.0,1,1,confirm,1.0,102.27,86.27,156.89,12280,54.62,3.49,12716,0.966,9.162,0.191,0.1173,5,0.6083,9338,0.996,1,766,40.67,1,766,40.67,1,766,40.67,1,798,45.32,0.0907,51.4,2,785233
100.0,1,-1,confirm,1.0,161.05,145.05,210.51,3384,49.47,26.46,4886,0.693,5.735,0.301,0.2102,6,0.5024,2555,0.978,1,191,-19.56,1,191,-19.56,1,1782,-1.15,1,324,-12.65,0.1294,53.78,5,797949
100.0,1,1,confirm,1.0,151.99,135.99,204.61,9209,52.61,8.18,11458,0.804,2.098,0.178,-0.0014,9,0.7763,4559,0.9942,1,132,15.2,1,132,15.2,1,2900,7.02,1,928,-2.34,0.2196,50.53,7,802835
100.0,1,-1,confirm,1.0,3.46,-12.54,55.28,880,51.83,14.97,5626,0.156,3.835,0.265,0.2668,10,0.4183,1579,0.9663,1,280,-8.06,1,280,-8.06,1,280,-8.06,1,334,-10.37,0.0401,51.56,10,814293
100.0,1,1,confirm,1.0,6.91,-9.09,57.6,2048,50.69,6.91,3247,0.631,1.029,0.153,-0.0813,12,0.2994,3147,0.9858,1,10,0.0,1,10,0.0,1,10,0.0,1,12,-6.91,0.3807,52.11,11,819919
100.0,1,-1,confirm,1.0,-81.74,-97.74,19.57,4614,101.31,81.74,5710,0.808,2.244,0.102,0.1134,13,0.2956,2882,0.9403,1,1545,-6.91,1,1545,-6.91,1,1545,-6.91,1,1545,-6.91,0.2244,50.4,12,823166
100.0,1,1,fallback,1.0,95.92,79.92,148.45,376,52.53,1.14,429,0.876,2.223,0.203,0.0682,14,0.4469,109,0.8093,1,412,119.9,1,412,119.9,1,412,119.9,0,-1,,0.0965,101.51,14,828876
100.0,1,-1,confirm,1.0,13.57,-2.43,63.34,60,49.77,0.0,139,0.432,0.974,0.05,-0.0108,14,0.0292,0,0.3173,0,-1,,0,-1,,0,-1,,0,-1,,0.0551,51.76,14,829305
100.0,1,1,confirm,1.0,417.94,401.94,471.17,786,53.23,13.59,791,0.994,3.311,0.264,0.0907,14,0.141,736,0.7528,0,-1,,0,-1,,0,-1,,0,-1,,0.3395,50.09,14,829444
100.0,1,-1,confirm,1.0,4.35,-11.65,54.36,28,50.01,3.26,54,0.519,3.288,0.163,-0.0236,14,-0.0101,37,0.2087,0,-1,,0,-1,,0,-1,,0,-1,,0.0633,50.84,14,830235
100.0,1,1,confirm,1.0,-77.22,-93.22,35.89,14,113.12,77.22,89,0.157,1.705,0.189,0.0481,14,0.0607,17,0.095,1,19,-2.18,0,-1,,0,-1,,0,-1,,0.0956,50.28,14,830289
100.0,1,-1,fallback,1.0,14.25,-1.75,64.67,59,50.42,7.67,99,0.596,0.973,0.072,0.0829,14,0.1015,17,0.3282,0,-1,,0,-1,,0,-1,,0,-1,,0.095,112.71,14,830378
100.0,1,1,confirm,1.0,17.56,1.56,77.94,89,60.37,-0.0,111,0.802,1.183,0.119,0.0069,14,0.0356,44,0.6989,0,-1,,0,-1,,0,-1,,0,-1,,0.0613,50.75,14,830477
100.0,1,-1,confirm,1.0,106.29,90.29,164.37,44,58.08,0.0,52,0.846,1.615,0.003,0.0044,14,0.006,42,0.1744,0,-1,,0,-1,,0,-1,,0,-1,,0.281,59.91,14,830588
100.0,1,1,confirm,1.0,-68.67,-84.67,34.33,124,103.0,68.67,204,0.608,0.189,0.002,-0.0057,14,0.0016,0,0.2637,0,-1,,0,-1,,0,-1,,0,-1,,0.0688,59.05,14,830640
100.0,1,-1,fallback,1.0,-50.18,-66.18,-0.0,0,50.18,50.18,56,0.0,0.4,0.117,0.0049,14,0.033,13,0.3202,0,-1,,0,-1,,0,-1,,0,-1,,0.0683,102.65,14,830844
100.0,1,1,confirm,1.0,-12.21,-28.21,38.84,281,51.04,96.54,324,0.867,1.141,0.064,-0.1415,14,0.0885,38,0.3764,1,74,-81.0,0,-1,,0,-1,,0,-1,,0.0002,50.18,14,830900
100.0,1,-1,confirm,1.0,-87.77,-103.77,13.33,10,101.1,87.77,395,0.025,0.857,0.007,0.1483,14,0.1552,14,0.3048,1,346,-53.33,1,346,-53.33,0,-1,,1,347,-56.66,0.3213,50.85,14,831224
100.0,1,1,fallback,1.0,-46.26,-62.26,4.41,125,50.66,46.26,182,0.687,0.712,0.078,0.178,15,0.1788,105,0.4021,0,-1,,0,-1,,0,-1,,0,-1,,0.1676,101.23,15,831619
100.0,1,-1,confirm,1.0,26.55,10.55,77.45,126,50.9,3.32,210,0.6,1.284,0.038,-0.002,15,0.0176,142,0.4473,0,-1,,0,-1,,0,-1,,0,-1,,0.4016,50.64,15,831801
100.0,1,1,confirm,1.0,-72.11,-88.11,27.73,48,99.84,72.11,835,0.057,0.905,0.036,0.0373,15,0.2379,779,0.7912,1,95,-8.88,0,-1,,0,-1,,0,-1,,0.1482,51.29,15,832011
100.0,1,-1,confirm,1.0,-32.41,-48.41,17.88,36,50.28,32.41,230,0.157,2.396,0.1,0.1127,15,0.1614,192,0.4057,0,-1,,0,-1,,0,-1,,0,-1,,0.1744,99.57,15,832846
100.0,1,1,confirm,1.0,-80.2,-96.2,22.28,209,102.47,80.2,586,0.357,1.189,0.009,0.016,15,0.0796,351,0.4639,1,428,-30.07,0,-1,,0,-1,,0,-1,,0.1664,50.38,15,833076
100.0,1,-1,fallback,1.0,-41.55,-57.55,14.6,44,56.14,41.55,68,0.647,0.913,0.118,0.2809,15,0.2879,50,0.064,0,-1,,0,-1,,0,-1,,0,-1,,0.3818,102.24,15,833662
100.0,1,1,confirm,1.0,-101.76,-117.76,0.0,0,101.76,101.76,193,0.0,1.363,0.05,-0.2155,15,-0.1925,106,0.5224,0,-1,,0,-1,,0,-1,,0,-1,,0.0282,56.22,15,833730
100.0,1,-1,fallback,1.0,97.15,81.15,147.99,1077,50.84,36.15,1126,0.956,5.587,0.174,0.3552,15,0.3849,1046,0.7877,1,598,7.91,1,598,7.91,1,598,7.91,0,-1,,0.5224,101.76,15,833923
100.0,1,1,confirm,1.0,30.8,14.8,82.14,1127,51.33,51.33,1319,0.854,0.747,0.119,0.133,16,0.2342,961,0.7582,0,-1,,0,-1,,0,-1,,0,-1,,0.4902,51.6,15,835049
100.0,1,-1,confirm,1.0,-94.39,-110.39,6.82,95,101.22,94.39,2425,0.039,0.495,0.028,-0.1186,16,0.3083,2103,0.7808,0,-1,,0,-1,,0,-1,,0,-1,,0.0141,50.92,16,836368
100.0,1,1,fallback,1.0,-24.79,-40.79,25.91,373,50.7,24.79,789,0.473,2.523,0.116,0.0433,17,0.0433,373,0.5871,0,-1,,0,-1,,0,-1,,0,-1,,0.0605,101.29,16,838793
100.0,1,-1,confirm,1.0,70.02,54.02,121.98,4102,51.95,4.52,5266,0.779,1.003,0.155,0.2439,18,0.3898,1660,0.9696,1,305,9.04,1,305,9.04,1,305,9.04,1,457,24.85,0.4301,50.57,17,839582
100.0,1,1,confirm,1.0,-75.07,-91.07,25.02,3368,100.09,75.07,11386,0.296,6.99,0.053,0.1598,19,0.61,3980,0.9945,1,953,-21.61,1,953,-21.61,1,953,-21.61,1,1286,-22.75,0.4854,52.6,18,844848
100.0,1,-1,confirm,1.0,140.96,124.96,190.24,5398,49.28,3.44,7494,0.72,0.88,0.223,0.0501,23,0.57,1107,0.9954,1,2235,88.24,1,2235,88.24,1,2235,88.24,1,2443,79.07,0.4095,99.84,21,856234
100.0,1,1,confirm,1.0,52.31,36.31,103.45,8072,51.14,23.25,10373,0.778,1.019,0.096,-0.2371,2,0.4429,6862,0.9888,1,1162,-4.65,1,1444,-16.27,1,4424,38.36,1,1950,-2.32,0.1124,50.23,23,863728
100.0,1,-1,confirm,1.0,-0.0,-16.0,50.88,4825,50.88,12.72,6781,0.712,0.375,0.191,0.3999,4,0.7317,1360,0.9978,1,294,16.19,1,294,16.19,1,294,16.19,1,552,4.63,0.5899,50.62,2,874101
100.0,1,1,confirm,1.0,202.36,186.36,261.33,29757,58.97,76.32,30739,0.968,0.984,0.195,0.0587,12,0.6931,6712,1.0,1,868,-25.44,1,868,-25.44,1,868,-25.44,1,1828,-25.44,0.4118,51.14,4,880882
100.0,1,-1,confirm,1.0,15.87,-0.13,65.74,11475,49.87,68.0,12757,0.9,0.913,0.16,0.0239,16,0.3887,11818,0.9983,1,455,3.4,1,455,3.4,1,455,3.4,1,600,-11.33,0.0543,57.47,13,911621
100.0,1,1,confirm,1.0,2.27,-13.73,53.35,17770,51.08,79.46,18794,0.946,8.941,0.343,0.5932,21,0.6619,17743,1.0,1,142,-37.46,1,142,-37.46,1,142,-37.46,1,1101,-70.38,0.394,50.2,16,924378
100.0,1,-1,confirm,1.0,9.08,-6.92,60.15,10350,51.07,7.94,15152,0.683,5.55,0.258,0.2668,0,0.5128,6619,0.9977,1,382,17.02,1,382,17.02,1,382,17.02,1,1364,9.08,0.6425,50.81,21,943172
100.0,1,1,confirm,1.0,-86.33,-102.33,13.63,6287,99.97,86.33,11940,0.527,0.441,0.299,0.0041,3,0.6332,5729,1.0,1,818,-11.36,1,818,-11.36,1,1839,-11.36,1,976,-17.04,0.3503,51.38,2,958324
100.0,1,-1,confirm,1.0,-22.92,-38.92,27.5,9208,50.42,66.46,11172,0.824,1.674,0.165,0.2533,8,0.8464,1798,0.9979,1,57,-2.29,1,498,-29.79,1,688,-40.11,1,716,-40.11,0.3508,99.83,5,970264
100.0,1,1,confirm,1.0,-97.18,-113.18,2.29,6526,99.46,97.18,14408,0.453,6.922,0.257,0.7011,10,0.7182,6500,1.0,1,718,-8.0,1,718,-8.0,1,718,-8.0,1,743,-8.0,0.1779,50.56,8,981436
100.0,1,-1,confirm,1.0,57.72,41.72,107.37,7310,49.64,8.08,8566,0.853,0.434,0.128,0.3368,14,0.5969,2700,0.9631,1,1312,2.31,1,1312,2.31,1,1312,2.31,1,1525,5.77,0.8008,99.44,12,995844
100.0,1,1,confirm,1.0,11.61,-4.39,66.19,5093,54.58,24.38,12131,0.42,0.724,0.164,-0.3905,16,0.7395,2947,0.9994,1,200,0.0,1,200,0.0,1,200,0.0,1,271,1.16,0.1909,50.18,15,1004410
100.0,1,-1,confirm,1.0,-95.11,-111.11,8.12,568,103.22,95.11,10406,0.055,0.151,0.102,0.3391,18,0.9072,9404,1.0,1,777,-1.16,1,777,-1.16,1,777,-1.16,1,851,-8.12,0.129,54.22,18,1016541
100.0,1,1,fallback,1.0,183.82,167.82,240.12,2217,56.3,-0.0,2552,0.869,0.313,0.111,0.5054,21,0.8036,2,0.9181,1,792,95.36,1,792,95.36,1,792,95.36,1,1223,144.76,0.7903,103.31,21,1026947
100.0,1,-1,confirm,1.0,22.56,6.56,72.2,708,49.64,16.92,775,0.914,1.357,0.138,-0.107,22,-0.0349,738,0.7059,0,-1,,0,-1,,0,-1,,0,-1,,0.5316,54.98,21,1029499
100.0,1,1,confirm,1.0,11.31,-4.69,62.19,4799,50.88,41.84,5711,0.84,2.497,0.151,0.0534,23,0.5233,2590,0.9952,1,1365,-20.35,1,1365,-20.35,1,1365,-20.35,1,1785,-1.13,0.2387,50.0,22,1030274
100.0,1,-1,confirm,1.0,-19.2,-35.2,31.62,6279,50.82,71.15,6759,0.929,1.746,0.15,0.5876,1,0.8044,5987,0.9592,1,381,-33.88,1,381,-33.88,1,381,-33.88,1,419,-33.88,0.7058,50.57,23,1035985
100.0,1,1,confirm,1.0,5.64,-10.36,56.36,2229,50.73,39.45,4130,0.54,2.793,0.12,0.0725,2,0.6831,75,0.9908,1,646,11.27,1,646,11.27,1,646,11.27,1,675,9.02,0.3823,50.99,1,1042744
100.0,1,-1,confirm,1.0,20.28,4.28,70.98,24673,50.7,40.56,25692,0.96,4.096,0.129,0.5027,9,0.7452,8288,0.9847,1,512,-2.25,1,512,-2.25,1,512,-2.25,1,512,-2.25,0.0656,50.44,2,1046874
100.0,1,1,confirm,1.0,119.67,103.67,171.6,5425,51.93,14.68,6522,0.832,2.022,0.145,0.2399,11,0.714,3515,0.9721,1,1313,10.16,1,1313,10.16,1,1313,10.16,1,1534,3.39,0.4996,51.06,9,1072566
100.0,1,-1,confirm,1.0,-90.36,-106.36,11.16,39,101.52,90.36,5378,0.007,0.819,0.05,-0.0368,11,0.3927,2478,0.9732,1,578,-15.62,1,578,-15.62,1,578,-15.62,1,581,-15.62,0.4967,51.05,11,1079088
100.0,1,1,fallback,1.0,1.11,-14.89,51.96,698,50.86,3.32,987,0.707,0.364,0.087,0.2359,13,0.3273,87,0.7409,1,942,19.9,1,942,19.9,1,942,19.9,0,-1,,0.1208,101.63,13,1084466
100.0,1,-1,confirm,1.0,79.59,63.59,147.03,4342,67.43,39.8,4515,0.962,1.357,0.152,0.5686,14,0.7294,3682,0.9798,1,1209,17.69,1,1209,17.69,1,1209,17.69,1,1868,42.01,0.2965,50.59,13,1085453
