theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,1,-1,confirm,1.0,-69.77,-85.77,10.85,112,80.61,69.77,3993,0.028,0.97,0.158,0.2097,2,0.5186,3861,0.9337,1,433,-29.15,1,433,-29.15,1,433,-29.15,1,597,-20.61,0.3631,40.31,2,2513331
80.0,1,1,fallback,1.0,62.19,46.19,102.77,2521,40.58,32.61,3176,0.794,1.284,0.237,0.3493,3,0.5197,805,0.9908,1,481,-22.15,1,1354,14.32,1,1354,14.32,1,1385,25.8,0.8614,80.7,3,2517324
80.0,1,-1,confirm,1.0,37.07,21.07,77.86,7604,40.79,16.53,8749,0.869,1.429,0.155,-0.0475,6,0.626,4599,0.9705,1,307,-12.92,1,1293,3.41,1,1293,3.41,1,2729,-0.51,0.0599,40.17,4,2520500
80.0,1,1,confirm,1.0,-79.09,-95.09,0.35,2,79.45,79.09,2871,0.001,1.889,0.289,0.4957,6,0.5175,61,0.9389,1,228,-18.24,1,228,-18.24,1,228,-18.24,1,239,-17.2,0.2503,41.11,6,2529249
80.0,1,-1,confirm,1.0,-29.05,-45.05,11.12,2142,40.17,29.05,2790,0.768,0.92,0.023,0.0124,7,0.3886,534,0.9213,1,972,7.61,1,972,7.61,1,972,7.61,1,1037,4.37,0.7727,79.44,7,2532120
80.0,1,1,confirm,1.0,98.92,82.92,141.08,5655,42.15,14.47,5710,0.99,2.85,0.202,0.2171,9,0.6006,1963,0.983,1,392,-5.17,1,392,-5.17,1,392,-5.17,1,437,0.71,0.4872,40.21,8,2534910
80.0,1,-1,confirm,1.0,-73.27,-89.27,12.2,180,85.48,73.27,611,0.295,0.231,0.024,-0.0908,9,-0.0458,367,0.6924,0,-1,,0,-1,,0,-1,,0,-1,,0.2079,41.57,9,2540620
80.0,1,1,fallback,1.0,-34.58,-50.58,5.97,87,40.54,34.58,348,0.25,1.227,0.153,0.2213,9,0.2213,87,0.5936,0,-1,,0,-1,,0,-1,,0,-1,,0.0792,85.58,9,2541231
80.0,1,-1,confirm,1.0,-60.03,-76.03,20.57,632,80.61,60.03,9033,0.07,0.699,0.123,-0.079,10,0.4008,8750,0.8935,1,429,8.98,1,429,8.98,1,5847,-15.21,1,652,12.01,0.5936,40.52,9,2541579
80.0,1,1,fallback,1.0,-36.47,-52.47,4.2,60,40.67,36.47,73,0.822,2.936,0.193,0.2947,12,0.3035,44,0.4322,0,-1,,0,-1,,0,-1,,0,-1,,0.5703,80.77,12,2550612
80.0,1,-1,confirm,1.0,-60.96,-76.96,19.72,177,80.69,60.96,2470,0.072,0.912,0.0,-0.1529,12,0.2034,817,0.9065,1,706,-4.38,1,818,-12.9,1,818,-12.9,1,818,-12.9,0.324,40.65,12,2550685
80.0,1,1,fallback,1.0,4.2,-11.8,44.97,757,40.77,3.5,964,0.785,3.162,0.219,0.4055,13,0.4055,757,0.8873,0,-1,,0,-1,,0,-1,,0,-1,,0.2728,80.84,13,2553155
80.0,1,-1,confirm,1.0,-52.09,-68.09,29.7,107,81.79,52.09,499,0.214,1.106,0.1,-0.2465,13,-0.1362,447,0.3459,0,-1,,0,-1,,0,-1,,0,-1,,0.7274,40.59,13,2554119
80.0,1,1,fallback,1.0,-30.78,-46.78,9.51,1495,40.29,37.23,1636,0.914,3.025,0.089,0.0604,14,0.374,208,0.6995,1,1162,-30.78,1,1162,-30.78,1,1162,-30.78,1,1225,-27.67,0.2583,82.03,13,2554618
80.0,1,-1,confirm,1.0,33.51,17.51,73.65,2271,40.14,56.59,2706,0.839,2.052,0.142,0.2235,14,0.4326,1392,0.789,1,555,-43.27,1,555,-43.27,0,-1,,1,556,-48.5,0.2507,40.26,14,2556254
80.0,1,1,confirm,1.0,-53.27,-69.27,30.78,2380,84.04,53.27,5869,0.406,2.538,0.178,0.1963,15,0.3497,4396,0.9334,1,602,2.8,1,602,2.8,1,1737,-19.59,1,771,9.29,0.4641,40.43,14,2558960
80.0,1,-1,fallback,1.0,-13.57,-29.57,27.14,132,40.7,13.57,828,0.159,2.972,0.232,0.0331,16,0.1303,13,0.7538,1,97,15.23,1,97,15.23,0,-1,,1,595,3.98,0.285,83.78,16,2564829
80.0,1,1,confirm,1.0,46.16,30.16,90.98,2537,44.82,2.21,3279,0.774,5.124,0.266,0.5513,17,0.6238,12,0.9398,1,2119,65.8,1,2119,65.8,1,2119,65.8,1,2135,67.29,0.066,40.81,16,2565657
80.0,1,-1,confirm,1.0,14.75,-1.25,54.96,10940,40.21,30.97,12128,0.902,2.987,0.177,0.0235,20,0.5401,1038,0.9746,1,358,-15.42,1,358,-15.42,1,358,-15.42,1,439,-19.95,0.9038,44.42,17,2568936
100.0,0,-1,confirm,1.0,-40.86,-56.86,9.38,57,50.24,40.86,555,0.103,1.83,0.332,0.4084,1,0.4398,18,0.8725,1,283,-1.05,1,283,-1.05,1,283,-1.05,1,283,-1.05,0.7655,99.36,1,6221
100.0,0,1,confirm,1.0,-67.4,-83.4,33.12,67,100.52,67.4,5260,0.013,1.447,0.334,0.6249,1,0.647,57,0.9799,1,501,1.16,1,501,1.16,1,501,1.16,1,611,3.64,0.6129,50.29,1,6776
100.0,0,-1,fallback,1.0,85.49,69.49,135.9,1814,50.42,17.17,1910,0.95,3.682,0.169,0.4439,3,0.53,1786,0.912,0,-1,,0,-1,,0,-1,,0,-1,,0.1525,100.19,3,12036
100.0,0,1,confirm,1.0,75.49,59.49,126.56,2099,51.07,1.17,3652,0.575,1.557,0.197,0.2125,4,0.4116,3008,0.8773,1,1294,82.46,1,1294,82.46,1,1294,82.46,0,-1,,0.3369,51.11,3,13946
100.0,0,-1,confirm,1.0,-100.56,-116.56,1.38,40,101.94,100.56,660,0.061,2.641,0.177,0.0056,4,0.0432,185,0.6816,0,-1,,0,-1,,0,-1,,0,-1,,0.4367,50.43,4,17598
100.0,0,1,fallback,1.0,-1.68,-17.68,49.21,737,50.89,15.23,1599,0.461,0.532,0.111,0.1784,5,0.4676,30,0.8563,1,991,26.89,1,991,26.89,1,991,26.89,1,1028,19.82,0.4606,101.95,5,18258
100.0,0,-1,confirm,1.0,-78.0,-94.0,25.06,79,103.05,78.0,3842,0.021,1.562,0.266,0.2978,5,0.3368,541,0.9078,1,912,-17.82,1,912,-17.82,1,912,-17.82,1,972,-19.32,0.2467,50.64,5,19857
100.0,0,1,fallback,1.0,-45.08,-61.08,7.58,273,52.66,45.08,902,0.303,1.187,0.168,0.2424,6,0.2765,375,0.632,1,583,-22.66,1,583,-22.66,1,583,-22.66,1,707,-36.3,0.656,103.31,6,23699
100.0,0,-1,confirm,1.0,20.51,4.51,75.08,10726,54.58,25.86,10798,0.993,0.989,0.308,-0.1467,9,0.5089,553,0.9314,1,1044,21.83,1,1044,21.83,1,1044,21.83,1,1056,19.47,0.632,52.62,6,24601
100.0,0,1,confirm,1.0,16.26,0.26,67.62,1108,51.36,-0.0,6404,0.173,1.605,0.191,0.2991,10,0.4753,45,0.8854,1,644,7.61,1,644,7.61,1,644,7.61,1,785,17.75,0.8853,54.99,9,35399
100.0,0,-1,confirm,1.0,2.23,-13.77,52.04,2621,49.81,7.74,3297,0.795,0.788,0.283,0.1845,12,0.3376,65,0.8955,1,363,-5.74,1,363,-5.74,1,363,-5.74,1,2075,8.74,0.4368,51.02,11,41803
100.0,0,1,confirm,1.0,-80.21,-96.21,18.99,2930,99.2,80.21,9322,0.314,1.754,0.214,0.0848,13,0.3904,33,0.847,1,481,-38.21,1,481,-38.21,1,481,-38.21,1,599,-29.74,0.4493,50.07,12,45100
100.0,0,-1,confirm,1.0,-3.57,-19.57,48.39,886,51.96,13.7,1252,0.708,1.129,0.219,0.1371,15,0.2775,0,0.6835,1,1179,17.22,1,1179,17.22,1,1179,17.22,0,-1,,0.2323,99.01,15,54422
100.0,0,1,confirm,1.0,-89.18,-105.18,11.35,186,100.53,89.18,2000,0.093,0.662,0.182,0.2104,15,0.2493,239,0.7748,1,647,-50.92,1,647,-50.92,1,647,-50.92,1,1144,-61.62,0.3552,52.21,15,55674
100.0,0,-1,fallback,1.0,-31.14,-47.14,20.6,91,51.73,31.14,230,0.396,1.363,0.225,0.2404,16,0.2404,91,0.5777,0,-1,,0,-1,,0,-1,,0,-1,,0.7014,100.41,16,57674
100.0,0,1,confirm,1.0,-76.59,-92.59,23.36,91,99.95,76.59,1145,0.079,0.603,0.066,0.0316,16,0.0821,422,0.7059,1,484,-23.28,0,-1,,0,-1,,0,-1,,0.3105,51.84,16,57904
100.0,0,-1,confirm,1.0,-27.06,-43.06,23.11,215,50.18,27.06,818,0.263,1.074,0.172,0.2458,16,0.2969,59,0.6479,1,724,-0.99,1,724,-0.99,1,724,-0.99,0,-1,,0.4112,99.71,16,59049
100.0,0,1,confirm,1.0,-56.37,-72.37,45.69,3728,102.06,56.37,11666,0.32,0.854,0.164,0.2164,17,0.4187,8993,0.8653,1,32,-1.95,1,1642,-1.9,1,1642,-1.9,1,1689,-7.39,0.6479,50.29,16,59867
100.0,0,-1,fallback,1.0,-9.99,-25.99,39.88,637,49.87,9.99,1249,0.51,0.761,0.113,0.3118,20,0.4919,179,0.8302,1,779,27.98,1,779,27.98,1,779,27.98,1,1117,2.94,0.3923,101.6,19,71533
100.0,0,1,confirm,1.0,-99.84,-115.84,5.49,46,105.33,99.84,2523,0.018,0.674,0.194,0.244,20,0.4151,1019,0.8732,1,315,-37.93,1,315,-37.93,1,315,-37.93,1,315,-37.93,0.2859,50.07,20,72782
100.0,0,-1,fallback,1.0,-28.33,-44.33,22.79,2,51.13,28.33,427,0.005,7.091,0.199,0.6843,20,0.7344,0,0.8879,0,-1,,0,-1,,0,-1,,0,-1,,0.4901,105.27,20,75305
100.0,0,1,confirm,1.0,40.87,24.87,94.01,2049,53.14,-0.0,2322,0.882,4.419,0.153,0.2863,21,0.3195,2011,0.8071,1,991,70.91,1,991,70.91,1,991,70.91,0,-1,,0.7969,51.24,21,75732
100.0,0,-1,confirm,1.0,146.85,130.85,196.03,8068,49.18,74.34,8381,0.963,2.114,0.105,0.2147,23,0.5,7250,0.9091,1,412,-36.71,1,3071,22.64,1,3071,22.64,1,3134,19.81,0.4566,52.65,21,78054
100.0,0,1,confirm,1.0,-101.53,-117.53,2.17,100,103.7,101.53,1556,0.064,0.825,0.098,0.0455,0,0.2822,287,0.8992,1,581,-19.91,1,581,-19.91,1,581,-19.91,1,696,-7.76,0.4278,50.16,0,86435
100.0,0,-1,fallback,1.0,15.58,-0.42,67.15,209,51.57,12.54,274,0.763,2.338,0.208,0.4329,0,0.4742,0,0.5875,0,-1,,0,-1,,0,-1,,0,-1,,0.5502,103.68,0,87991
100.0,0,1,confirm,1.0,-78.96,-94.96,22.83,246,101.79,78.96,460,0.535,0.281,0.029,-0.2182,0,-0.098,358,0.4869,0,-1,,0,-1,,0,-1,,0,-1,,0.5415,51.91,0,88265
100.0,0,-1,fallback,1.0,-38.63,-54.63,12.98,43,51.62,38.63,258,0.167,1.759,0.078,0.2184,0,0.2617,0,0.6359,0,-1,,0,-1,,0,-1,,0,-1,,0.4869,101.56,0,88725
100.0,0,1,confirm,1.0,-60.76,-76.76,39.08,104,99.83,60.76,658,0.158,0.727,0.009,-0.2004,0,-0.062,415,0.6226,0,-1,,0,-1,,0,-1,,0,-1,,0.2741,51.68,0,88983
100.0,0,-1,confirm,1.0,19.03,3.03,69.93,1768,50.9,76.47,1950,0.907,1.443,0.099,0.3277,1,0.401,0,0.7938,1,600,-58.34,1,600,-58.34,1,600,-58.34,1,600,-58.34,0.394,99.44,0,89641
100.0,0,1,confirm,1.0,-60.64,-76.64,41.5,532,102.14,60.64,1376,0.387,0.725,0.082,0.2206,1,0.223,536,0.6207,1,1124,-8.05,1,1124,-8.05,1,1124,-8.05,1,1376,-60.64,0.1513,51.26,1,91591
100.0,0,-1,fallback,1.0,124.05,108.05,180.84,926,56.78,9.41,958,0.967,0.921,0.137,0.3569,2,0.4705,363,0.6934,0,-1,,0,-1,,0,-1,,0,-1,,0.5605,101.72,1,92967
100.0,0,1,confirm,1.0,61.5,45.5,113.65,158,52.15,1.33,239,0.661,1.538,0.023,-0.2564,2,-0.2483,144,0.2328,0,-1,,0,-1,,0,-1,,0,-1,,0.2969,57.83,2,93925
100.0,0,-1,confirm,1.0,-78.39,-94.39,23.8,47,102.19,78.39,463,0.102,0.874,0.021,0.2972,2,0.3197,83,0.8684,0,-1,,0,-1,,0,-1,,0,-1,,0.0516,51.56,2,94164
100.0,0,1,fallback,1.0,80.94,64.94,132.41,982,51.47,33.0,1104,0.889,1.298,0.117,0.012,2,0.0727,748,0.6534,1,778,57.28,0,-1,,0,-1,,0,-1,,0.6789,102.43,2,94627
100.0,0,-1,confirm,1.0,-96.07,-112.07,8.18,29,104.25,96.07,1721,0.017,0.818,0.035,0.1821,2,0.5397,1440,0.8981,1,781,-72.67,1,781,-72.67,1,781,-72.67,0,-1,,0.14,50.8,2,95731
100.0,0,1,fallback,1.0,110.54,94.54,163.95,4840,53.41,10.56,5287,0.915,0.557,0.06,-0.1443,4,0.3176,2152,0.8204,1,1188,39.41,1,1188,39.41,1,1188,39.41,1,1253,32.3,0.4878,104.33,3,97452
100.0,0,-1,confirm,1.0,69.54,53.54,120.44,3015,50.9,6.31,3600,0.838,0.889,0.073,-0.0655,5,0.4043,153,0.9387,1,673,3.42,1,673,3.42,1,673,3.42,1,752,1.24,0.18,52.55,4,102739
100.0,0,1,confirm,1.0,5.63,-10.37,56.56,193,50.93,-0.0,1105,0.175,0.884,0.161,-0.2075,5,0.1083,557,0.7034,1,665,37.29,1,665,37.29,0,-1,,1,898,35.33,0.4142,51.52,5,106339
100.0,0,-1,confirm,1.0,30.0,14.0,80.3,5398,50.3,73.3,6025,0.896,1.271,0.198,0.2914,7,0.4166,4642,0.8691,1,747,-18.49,1,747,-18.49,1,747,-18.49,1,1112,-30.18,0.1032,50.65,5,107444
100.0,0,1,confirm,1.0,-65.21,-81.21,35.73,714,100.94,65.21,2463,0.29,2.358,0.096,0.4365,7,0.44,738,0.8301,1,2268,-46.2,1,2268,-46.2,1,2268,-46.2,0,-1,,0.0652,50.71,7,113469
100.0,0,-1,fallback,1.0,-26.65,-42.65,24.91,599,51.56,26.65,748,0.801,2.079,0.062,0.339,8,0.3403,595,0.8778,0,-1,,0,-1,,0,-1,,0,-1,,0.8109,100.58,8,115932
100.0,0,1,confirm,1.0,-71.76,-87.76,27.58,2045,99.34,71.76,3246,0.63,0.806,0.175,0.1745,8,0.2681,724,0.9449,1,1558,-12.4,1,1558,-12.4,1,1558,-12.4,1,2393,-24.39,0.8466,51.69,8,116680
100.0,0,-1,confirm,1.0,8.16,-7.84,64.1,754,55.93,11.94,1620,0.465,1.419,0.123,0.364,9,0.4834,439,0.8688,1,1579,31.47,1,1579,31.47,1,1579,31.47,1,1614,23.82,0.6778,99.06,9,119926
100.0,0,1,confirm,1.0,-67.41,-83.41,32.81,852,100.22,67.41,2519,0.338,1.727,0.095,0.0697,9,0.3639,19,0.7995,1,600,-1.44,1,600,-1.44,1,600,-1.44,1,1138,-3.62,0.5414,56.29,9,121546
100.0,0,-1,confirm,1.0,-20.44,-36.44,33.65,143,54.08,20.44,470,0.304,2.84,0.191,0.4521,10,0.4585,159,0.6794,0,-1,,0,-1,,0,-1,,0,-1,,0.3642,99.89,10,124065
100.0,0,1,confirm,1.0,49.64,33.64,100.28,6522,50.63,89.7,6683,0.976,2.502,0.251,0.2428,12,0.5467,3308,0.8119,1,375,-1.83,1,375,-1.83,1,375,-1.83,1,2273,-79.02,0.6339,54.26,10,124535
100.0,0,-1,confirm,1.0,-101.65,-117.65,1.76,8,103.42,101.65,630,0.013,1.193,0.069,-0.1523,12,-0.035,440,0.3047,0,-1,,0,-1,,0,-1,,0,-1,,0.3719,50.13,12,131218
100.0,0,1,fallback,1.0,-11.75,-27.75,38.55,809,50.29,33.72,1380,0.586,1.006,0.095,0.2169,12,0.2211,782,0.5628,1,1354,3.63,1,1354,3.63,1,1354,3.63,0,-1,,0.3047,103.44,12,131848
100.0,0,-1,confirm,1.0,36.8,20.8,90.24,1482,53.43,29.22,1813,0.817,1.159,0.154,0.2394,13,0.3287,1327,0.776,1,182,-22.63,1,182,-22.63,1,1802,56.92,0,-1,,0.3517,50.1,13,133228
100.0,0,1,confirm,1.0,78.89,62.89,131.24,535,52.35,6.34,720,0.743,1.255,0.143,0.3785,13,0.4214,451,0.7253,0,-1,,0,-1,,0,-1,,0,-1,,0.4945,53.92,13,135041
100.0,0,-1,confirm,1.0,-63.8,-79.8,38.18,206,101.98,63.8,1546,0.133,0.485,0.025,-0.1908,13,0.2441,502,0.6097,1,985,-39.36,1,985,-39.36,1,985,-39.36,0,-1,,0.1377,51.68,13,135761
100.0,0,1,fallback,1.0,-23.55,-39.55,26.98,250,50.53,23.55,689,0.363,1.581,0.053,0.0854,14,0.0911,29,0.4649,1,304,11.1,0,-1,,0,-1,,0,-1,,0.5502,102.37,14,137307
100.0,0,-1,confirm,1.0,9.23,-6.77,59.14,1741,49.92,5.53,2743,0.635,1.437,0.062,0.1847,14,0.4002,1037,0.7423,1,2601,34.34,1,2601,34.34,1,2601,34.34,1,2652,25.1,0.2554,50.4,14,137996
100.0,0,1,confirm,1.0,-54.14,-70.14,46.0,573,100.14,54.14,2437,0.235,0.908,0.137,0.1894,15,0.2635,1778,0.7672,1,911,-18.39,1,911,-18.39,1,2089,-36.71,1,1001,-41.1,0.7193,50.21,15,140739
100.0,0,-1,confirm,1.0,-2.19,-18.19,47.99,3017,50.19,37.32,3187,0.947,0.669,0.135,0.174,16,0.1962,2940,0.705,1,497,-5.27,1,497,-5.27,0,-1,,1,585,5.96,0.2677,99.68,15,143176
100.0,0,1,confirm,1.0,-78.08,-94.08,22.58,564,100.66,78.08,2282,0.247,2.401,0.119,0.2284,16,0.4126,1919,0.7935,1,1540,-45.47,1,1540,-45.47,1,1540,-45.47,0,-1,,0.1073,50.43,16,146363
100.0,0,-1,fallback,1.0,-2.51,-18.51,50.45,1700,52.96,13.3,2027,0.839,1.343,0.07,0.3009,17,0.3209,1735,0.7585,1,2026,5.43,1,2026,5.43,1,2026,5.43,1,2026,5.43,0.2159,100.44,17,148645
100.0,0,1,confirm,1.0,3.46,-12.54,54.66,94,51.19,-0.0,909,0.103,1.716,0.244,0.3136,17,0.4495,434,0.8117,1,700,19.72,1,700,19.72,1,700,19.72,0,-1,,0.5965,53.23,17,150672
100.0,0,-1,confirm,1.0,-86.51,-102.51,26.23,511,112.74,86.51,1380,0.37,0.85,0.132,0.1527,18,0.3409,321,0.7121,1,574,23.73,1,574,23.73,1,574,23.73,1,908,-12.34,0.2678,50.92,18,151581
100.0,0,1,fallback,1.0,-16.15,-32.15,34.67,75,50.82,16.15,168,0.446,2.413,0.281,0.322,18,0.4325,0,0.8312,0,-1,,0,-1,,0,-1,,0,-1,,0.5118,113.04,18,152961
100.0,0,-1,confirm,1.0,40.85,24.85,90.59,6936,49.74,62.33,7190,0.965,2.031,0.164,0.482,20,0.6231,6887,0.9049,1,2509,-1.96,1,2509,-1.96,1,2509,-1.96,1,2576,-27.53,0.1618,50.64,18,153129
100.0,0,1,confirm,1.0,6.67,-9.33,59.21,2339,52.54,11.88,2989,0.783,0.999,0.122,-0.2706,21,0.0614,296,0.7949,1,310,-5.35,0,-1,,0,-1,,0,-1,,0.0344,50.2,20,160319
100.0,0,-1,confirm,1.0,14.22,-1.78,64.42,1177,50.2,14.59,1356,0.868,2.615,0.175,0.1811,21,0.56,69,0.9367,0,-1,,0,-1,,0,-1,,0,-1,,0.2371,52.23,21,163308
100.0,0,1,confirm,1.0,12.3,-3.7,63.04,5047,50.75,40.66,5567,0.907,0.976,0.078,0.0546,23,0.3744,4387,0.902,1,2680,-18.91,1,2680,-18.91,1,2680,-18.91,1,2785,-22.69,0.3884,50.53,21,164664
100.0,0,-1,confirm,1.0,25.19,9.19,75.24,6462,50.05,70.52,7228,0.894,1.798,0.254,0.3809,1,0.418,6584,0.8428,1,291,11.29,1,291,11.29,1,291,11.29,1,577,14.12,0.174,50.43,23,170231
100.0,0,1,confirm,1.0,-69.12,-85.12,30.93,774,100.05,69.12,3783,0.205,3.102,0.101,0.2328,1,0.3998,1168,0.92,1,659,-11.04,1,659,-11.04,1,659,-11.04,1,1373,-7.99,0.5832,50.43,1,177459
100.0,0,-1,confirm,1.0,-0.72,-16.72,49.58,578,50.29,5.08,950,0.608,1.139,0.142,0.2676,2,0.4811,0,0.7512,1,710,25.35,1,710,25.35,1,710,25.35,1,886,15.02,0.8859,99.74,2,181242
100.0,0,1,confirm,1.0,-43.93,-59.93,6.91,5495,50.84,94.94,6100,0.901,0.838,0.112,-0.1556,4,0.301,3656,0.8811,1,377,-36.08,1,377,-36.08,1,3961,-48.1,1,415,-53.7,0.0987,50.54,2,182192
100.0,0,-1,confirm,1.0,-101.85,-117.85,0.04,126,101.9,101.85,2194,0.057,0.648,0.121,0.1943,4,0.3871,1838,0.8457,1,362,-28.09,1,362,-28.09,1,362,-28.09,1,454,-55.05,0.5316,50.81,4,188292
100.0,0,1,fallback,1.0,11.03,-4.97,61.58,321,50.55,13.93,891,0.36,2.402,0.303,0.3736,5,0.4694,254,0.8946,1,854,16.08,1,854,16.08,1,854,16.08,0,-1,,0.417,101.9,4,190486
100.0,0,-1,confirm,1.0,66.6,50.6,117.13,2276,50.53,30.2,2543,0.895,1.502,0.161,0.2822,5,0.3988,1902,0.8761,1,284,-1.89,1,284,-1.89,0,-1,,1,301,-3.31,0.3238,50.24,5,191377
100.0,0,1,confirm,1.0,-96.59,-112.59,3.81,23,100.4,96.59,424,0.054,0.497,0.007,-0.1747,5,-0.054,330,0.6295,0,-1,,0,-1,,0,-1,,0,-1,,0.618,51.13,5,193920
100.0,0,-1,fallback,1.0,-0.64,-16.64,49.57,289,50.21,21.38,392,0.737,2.516,0.134,0.2954,6,0.4029,11,0.5689,0,-1,,0,-1,,0,-1,,0,-1,,0.609,100.36,5,194344
100.0,0,1,confirm,1.0,-54.84,-70.84,46.92,174,101.77,54.84,641,0.271,0.389,0.023,-0.1041,6,0.0374,497,0.652,0,-1,,0,-1,,0,-1,,0,-1,,0.3299,50.46,6,194736
100.0,0,-1,fallback,1.0,81.84,65.84,137.96,486,56.12,12.56,518,0.938,1.026,0.126,0.3505,6,0.3815,346,0.7778,0,-1,,0,-1,,0,-1,,0,-1,,0.3819,101.29,6,195377
100.0,0,1,confirm,1.0,29.73,13.73,81.85,526,52.12,19.68,608,0.865,0.996,0.055,-0.0843,6,-0.0362,575,0.4537,0,-1,,0,-1,,0,-1,,0,-1,,0.2818,56.9,6,195895
100.0,0,-1,confirm,1.0,-1.7,-17.7,48.17,2225,49.87,85.58,2506,0.888,1.05,0.076,0.1764,7,0.253,1894,0.6625,1,599,-82.32,1,599,-82.32,1,2477,4.57,0,-1,,0.2389,51.7,6,196503
100.0,0,1,confirm,1.0,177.73,161.73,232.35,2591,54.62,16.86,3119,0.831,1.599,0.087,0.2044,8,0.2658,1023,0.5894,1,196,-3.33,0,-1,,0,-1,,0,-1,,0.3819,50.12,7,199009
100.0,0,-1,confirm,1.0,27.01,11.01,78.6,2787,51.59,23.2,3215,0.867,2.252,0.167,0.3,8,0.3108,2786,0.7986,1,325,2.13,1,325,2.13,0,-1,,1,538,24.58,0.4017,53.38,8,202128
100.0,0,1,confirm,1.0,49.52,33.52,102.33,765,52.82,18.97,1078,0.71,3.875,0.264,0.398,9,0.4096,763,0.7884,1,594,11.89,0,-1,,0,-1,,0,-1,,0.5872,52.0,9,205343
100.0,0,-1,confirm,1.0,34.32,18.32,87.06,4772,52.74,34.52,5068,0.942,0.465,0.148,0.1629,10,0.3969,1459,0.8782,1,606,-24.5,1,606,-24.5,1,1904,-9.37,1,2590,9.05,0.5379,52.28,9,206421
100.0,0,1,confirm,1.0,-98.69,-114.69,0.76,1,99.45,98.69,3633,0.0,1.864,0.106,-0.0215,10,0.2701,433,0.9317,1,190,-15.71,1,857,-24.7,1,857,-24.7,1,899,-26.61,0.3476,53.2,10,211489
100.0,0,-1,confirm,1.0,18.68,2.68,70.85,1162,52.17,27.38,1281,0.907,0.975,0.131,0.21,12,0.2631,26,0.7749,1,615,9.93,1,615,9.93,1,615,9.93,1,619,3.56,0.6922,99.44,11,215122
100.0,0,1,confirm,1.0,26.4,10.4,78.4,1055,52.0,-0.0,1415,0.746,0.835,0.106,-0.1972,12,0.3238,781,0.7845,1,845,52.93,1,845,52.93,1,845,52.93,1,846,52.93,0.2431,52.54,12,216403
100.0,0,-1,confirm,1.0,32.54,16.54,82.66,368,50.11,10.04,439,0.838,0.718,0.133,0.3697,12,0.3926,374,0.7363,1,32,1.54,1,32,1.54,1,32,1.54,0,-1,,0.6008,51.59,12,217818
100.0,0,1,confirm,1.0,4.64,-11.36,59.84,2596,55.2,14.57,3158,0.822,1.214,0.121,0.2373,13,0.2627,2525,0.7562,1,1061,-5.07,1,1061,-5.07,1,1061,-5.07,1,1489,18.57,0.6672,50.53,12,218257
100.0,0,-1,confirm,1.0,155.03,139.03,205.47,1882,50.44,58.5,1948,0.966,0.911,0.097,0.3781,14,0.4519,1583,0.8218,1,163,-30.29,1,163,-30.29,0,-1,,0,-1,,0.5776,54.87,13,221415
100.0,0,1,confirm,1.0,-14.35,-30.35,35.89,412,50.24,88.46,497,0.829,0.803,0.07,-0.1971,14,-0.1845,430,0.3617,0,-1,,0,-1,,0,-1,,0,-1,,0.3165,51.5,14,223363
100.0,0,-1,confirm,1.0,41.04,25.04,95.06,1274,54.02,24.07,1422,0.896,0.605,0.109,0.2907,14,0.3267,1148,0.5946,0,-1,,0,-1,,0,-1,,0,-1,,0.2817,50.06,14,223860
100.0,0,1,confirm,1.0,35.03,19.03,86.05,193,51.02,-0.0,280,0.689,1.448,0.128,-0.038,14,-0.0161,140,0.4182,0,-1,,0,-1,,0,-1,,0,-1,,0.375,54.53,14,225282
100.0,0,-1,confirm,1.0,5.34,-10.66,59.54,2202,54.2,41.32,2324,0.948,1.564,0.081,0.1694,15,0.2349,2040,0.6925,1,1254,2.04,1,1254,2.04,0,-1,,0,-1,,0.3841,50.59,14,225562
100.0,0,1,confirm,1.0,-4.74,-20.74,46.2,496,50.94,30.4,607,0.817,1.194,0.128,0.12,15,0.12,496,0.6242,1,573,15.78,1,573,15.78,0,-1,,0,-1,,0.4046,54.53,15,227886
100.0,0,-1,confirm,1.0,74.51,58.51,126.13,810,51.62,6.21,885,0.915,5.952,0.175,0.5989,15,0.6134,798,0.8401,0,-1,,0,-1,,0,-1,,0,-1,,0.3994,50.7,15,228493
100.0,0,1,confirm,1.0,-54.6,-70.6,45.1,415,99.69,54.6,1635,0.254,0.629,0.097,-0.4445,15,0.1588,533,0.7488,1,978,10.12,1,978,10.12,0,-1,,1,1015,16.44,0.7917,52.28,15,229378
100.0,0,-1,confirm,1.0,-14.09,-30.09,41.05,117,55.14,20.25,137,0.854,2.117,0.09,0.3883,16,0.391,122,0.8047,0,-1,,0,-1,,0,-1,,0,-1,,0.3496,99.25,16,231013
100.0,0,1,confirm,1.0,107.29,91.29,159.42,125,52.13,-0.0,157,0.796,1.237,0.106,-0.201,16,-0.1945,156,0.4147,0,-1,,0,-1,,0,-1,,0,-1,,0.2866,55.36,16,231150
