theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,1,1,confirm,1.0,44.39,28.39,84.83,506,40.44,17.75,1129,0.448,0.353,0.129,-0.1381,3,0.1531,779,0.6078,1,1078,55.24,1,1078,55.24,0,-1,,0,-1,,0.4032,44.59,3,1998213
80.0,1,-1,confirm,1.0,-65.8,-81.8,14.73,43,80.53,65.8,1348,0.032,0.582,0.11,0.0373,3,0.0947,251,0.8861,1,289,-22.59,0,-1,,0,-1,,0,-1,,0.1574,40.1,3,1999342
80.0,1,1,fallback,1.0,65.37,49.37,106.34,709,40.98,3.9,777,0.912,3.136,0.075,-0.0118,3,0.3168,92,0.6901,1,692,96.59,1,692,96.59,1,692,96.59,0,-1,,0.7759,80.65,3,2000690
80.0,1,-1,confirm,1.0,1.94,-14.06,46.53,4097,44.59,38.77,4693,0.873,0.42,0.031,0.0876,5,0.3817,2086,0.8912,1,1156,-17.45,1,1156,-17.45,1,1156,-17.45,1,1162,-21.32,0.0719,40.54,3,2001467
80.0,1,1,confirm,1.0,-2.91,-18.91,37.81,1200,40.72,29.08,1777,0.675,0.736,0.152,0.1264,5,0.299,361,0.9304,1,587,-4.85,1,587,-4.85,1,587,-4.85,1,613,0.97,0.6046,44.8,5,2006160
80.0,1,-1,confirm,1.0,-68.85,-84.85,14.55,1410,83.4,68.85,2306,0.611,1.035,0.147,0.4099,6,0.4496,1356,0.9771,1,211,-3.88,1,211,-3.88,1,1947,5.82,1,211,-3.88,0.4838,40.56,5,2007937
80.0,1,1,fallback,1.0,98.24,82.24,140.61,4587,42.38,27.93,4934,0.93,0.687,0.131,-0.1588,7,0.4841,1,0.895,1,599,-22.15,1,599,-22.15,1,599,-22.15,1,599,-22.15,0.0043,83.52,6,2010243
80.0,1,-1,confirm,1.0,144.02,128.02,185.98,7610,41.96,21.94,7725,0.985,3.236,0.189,0.4485,9,0.5458,7561,0.9365,1,30,-10.49,1,30,-10.49,1,2263,67.72,1,3489,97.28,0.0009,41.79,7,2015177
80.0,1,1,confirm,1.0,-72.58,-88.58,7.74,44,80.32,72.58,3186,0.014,0.458,0.032,-0.3901,9,0.1826,2089,0.919,1,1992,4.84,1,1992,4.84,0,-1,,1,2524,-16.45,0.5027,42.76,9,2022902
80.0,1,-1,fallback,1.0,-43.86,-59.86,-0.0,0,43.86,43.86,930,0.0,1.359,0.137,-0.0644,10,0.1635,721,0.9746,1,686,-19.5,1,686,-19.5,0,-1,,0,-1,,0.1085,80.26,10,2026088
80.0,1,1,confirm,1.0,-70.85,-86.85,8.73,20,79.58,70.85,2423,0.008,1.315,0.167,0.1176,11,0.5619,1035,0.9449,0,-1,,0,-1,,0,-1,,0,-1,,0.4964,43.86,11,2027018
80.0,1,-1,confirm,1.0,-8.8,-24.8,31.28,574,40.07,8.8,1013,0.567,4.313,0.166,0.1742,11,0.3524,717,0.7999,0,-1,,0,-1,,0,-1,,0,-1,,0.878,79.51,11,2029441
80.0,1,1,confirm,1.0,55.66,39.66,96.68,1989,41.02,17.58,2129,0.934,3.482,0.166,-0.1138,12,0.1309,304,0.7596,1,375,3.91,1,375,3.91,0,-1,,1,399,-0.98,0.5869,40.2,12,2030454
80.0,1,-1,confirm,1.0,84.49,68.49,124.31,459,39.82,4.86,554,0.829,2.151,0.255,0.2566,12,0.3066,427,0.8214,0,-1,,0,-1,,0,-1,,0,-1,,0.2157,40.62,12,2032583
80.0,1,1,confirm,1.0,9.79,-6.21,50.93,66,41.14,1.96,209,0.316,1.722,0.039,-0.0994,12,-0.0736,157,0.7653,0,-1,,0,-1,,0,-1,,0,-1,,0.0234,40.32,12,2033137
80.0,1,-1,confirm,1.0,12.72,-3.28,53.82,1319,41.1,19.57,1409,0.936,0.917,0.076,-0.3863,13,0.0987,35,0.8173,1,206,2.94,0,-1,,0,-1,,0,-1,,0.0562,40.93,12,2033346
80.0,1,1,confirm,1.0,-72.5,-88.5,18.61,24,91.11,72.5,413,0.058,0.941,0.077,0.3325,13,0.3546,4,0.5816,1,413,-72.5,1,413,-72.5,1,413,-72.5,0,-1,,0.006,41.32,13,2034755
80.0,1,-1,fallback,1.0,-21.71,-37.71,19.74,3,41.45,21.71,33,0.091,4.322,0.104,0.0039,13,0.0173,2,0.2281,0,-1,,0,-1,,0,-1,,0,-1,,0.1393,90.94,13,2035168
80.0,1,1,confirm,1.0,28.56,12.56,69.92,732,41.36,6.89,811,0.903,1.812,0.052,-0.0579,13,0.0707,23,0.7048,1,89,12.8,0,-1,,0,-1,,0,-1,,0.1679,41.53,13,2035201
80.0,1,-1,confirm,1.0,-66.77,-82.77,14.73,37,81.5,66.77,128,0.289,1.004,0.014,0.1334,13,0.1334,37,0.5214,0,-1,,0,-1,,0,-1,,0,-1,,0.0712,41.07,13,2036012
80.0,1,1,fallback,1.0,-39.02,-55.02,1.95,1,40.97,39.02,101,0.01,1.065,0.085,-0.0687,13,-0.0522,86,0.3448,0,-1,,0,-1,,0,-1,,0,-1,,0.1723,81.62,13,2036140
80.0,1,-1,confirm,1.0,-71.48,-87.48,9.79,7,81.28,71.48,665,0.011,0.533,0.028,0.0598,13,0.0794,233,0.6122,1,58,2.94,0,-1,,0,-1,,0,-1,,0.0886,40.96,13,2036241
80.0,1,1,fallback,1.0,98.2,82.2,139.04,713,40.84,33.06,805,0.886,2.654,0.19,0.0461,14,0.1868,419,0.6278,1,578,70.0,1,578,70.0,0,-1,,0,-1,,0.2378,81.36,13,2036906
80.0,1,-1,confirm,1.0,-47.18,-63.18,33.7,109,80.88,47.18,649,0.168,0.864,0.055,-0.0012,14,0.3397,612,0.6334,0,-1,,0,-1,,0,-1,,0,-1,,0.0464,40.28,14,2037711
80.0,1,1,fallback,1.0,-29.71,-45.71,13.42,253,43.12,29.71,314,0.806,0.763,0.128,-0.3391,14,-0.2847,0,0.2348,0,-1,,0,-1,,0,-1,,0,-1,,0.2899,81.15,14,2038360
80.0,1,-1,confirm,1.0,-2.88,-18.88,37.49,153,40.37,16.34,176,0.869,1.024,0.063,0.2721,14,0.3564,0,0.4525,0,-1,,0,-1,,0,-1,,0,-1,,0.2315,43.07,14,2038674
80.0,1,1,confirm,1.0,27.87,11.87,69.18,483,41.32,15.37,570,0.847,0.808,0.09,-0.1649,14,-0.1399,424,0.4552,0,-1,,0,-1,,0,-1,,0,-1,,0.2435,40.52,14,2038850
80.0,1,-1,confirm,1.0,43.12,27.12,84.32,388,41.2,29.7,476,0.815,1.32,0.126,0.295,14,0.3268,453,0.6175,0,-1,,0,-1,,0,-1,,0,-1,,0.1406,41.03,14,2039420
80.0,1,1,confirm,1.0,11.55,-4.45,53.89,672,42.34,26.95,964,0.697,1.211,0.113,-0.3048,14,-0.2781,133,0.1301,0,-1,,0,-1,,0,-1,,0,-1,,0.5309,41.55,14,2039896
80.0,1,-1,confirm,1.0,8.65,-7.35,50.95,733,42.3,8.65,908,0.807,0.476,0.039,0.2488,15,0.4062,324,0.7632,0,-1,,0,-1,,0,-1,,0,-1,,0.1499,42.12,14,2040860
80.0,1,1,confirm,1.0,1.92,-14.08,42.33,28,40.41,1.92,162,0.173,2.578,0.107,0.1053,15,0.1115,27,0.6949,0,-1,,0,-1,,0,-1,,0,-1,,0.5572,42.51,15,2041768
80.0,1,-1,confirm,1.0,-62.52,-78.52,21.16,180,83.69,62.52,1458,0.123,0.395,0.012,-0.0714,15,0.2174,1452,0.6111,0,-1,,0,-1,,0,-1,,0,-1,,0.5778,40.24,15,2041930
80.0,1,1,fallback,1.0,-8.6,-24.6,31.55,431,40.15,10.52,604,0.714,0.602,0.157,-0.0146,15,0.0359,546,0.9355,0,-1,,0,-1,,0,-1,,0,-1,,0.1011,83.86,15,2043388
80.0,1,-1,confirm,1.0,7.65,-8.35,49.75,311,42.1,22.96,552,0.563,4.493,0.164,0.057,15,0.1699,453,0.8286,1,156,-10.52,0,-1,,0,-1,,0,-1,,0.3103,40.02,15,2043992
80.0,1,1,confirm,1.0,45.0,29.0,88.09,316,43.09,4.79,374,0.845,3.037,0.1,0.0432,16,0.2268,342,0.8911,0,-1,,0,-1,,0,-1,,0,-1,,0.2864,42.31,15,2044544
80.0,1,-1,confirm,1.0,45.75,29.75,85.79,1185,40.03,13.34,1604,0.739,3.341,0.132,-0.0762,16,0.0466,1461,0.7256,0,-1,,0,-1,,0,-1,,0,-1,,0.1737,42.71,16,2044918
80.0,1,1,confirm,1.0,29.68,13.68,70.86,408,41.18,3.83,743,0.549,2.259,0.234,0.0188,16,0.1415,136,0.8278,1,170,14.36,1,170,14.36,0,-1,,1,216,12.45,0.0657,40.38,16,2046522
80.0,1,-1,confirm,1.0,36.28,20.28,77.33,8626,41.05,37.24,8763,0.984,0.918,0.049,-0.0503,19,0.5312,6456,0.9195,1,121,-2.86,1,121,-2.86,1,3433,6.68,1,394,5.73,0.0086,40.89,16,2047265
80.0,1,1,confirm,1.0,37.37,21.37,95.82,3144,58.45,17.25,3170,0.992,2.05,0.198,0.1599,19,0.5891,845,0.9136,1,815,-4.79,1,815,-4.79,1,815,-4.79,1,1445,25.87,0.4345,41.37,19,2056028
80.0,1,-1,confirm,1.0,22.91,6.91,63.96,4041,41.05,79.24,5471,0.739,1.317,0.177,0.0705,21,0.4773,4870,0.9357,1,821,-3.82,1,821,-3.82,1,1925,6.68,1,978,-6.68,0.1864,57.9,19,2059198
80.0,1,1,confirm,1.0,-65.07,-81.07,19.14,786,84.2,65.07,1981,0.397,2.175,0.165,0.1521,21,0.2137,776,0.7872,1,887,17.22,1,887,17.22,1,887,17.22,1,1033,0.96,0.5599,41.31,21,2064669
80.0,1,-1,fallback,1.0,-42.38,-58.38,-0.0,0,42.38,42.38,410,0.0,2.689,0.269,0.325,22,0.4023,68,0.8966,0,-1,,0,-1,,0,-1,,0,-1,,0.555,84.04,22,2066650
80.0,1,1,confirm,1.0,50.83,34.83,92.07,6970,41.24,16.3,7995,0.872,2.595,0.194,0.2923,0,0.4847,1938,0.9972,1,630,1.92,1,630,1.92,1,630,1.92,1,672,0.96,0.3879,42.38,22,2067060
80.0,1,-1,confirm,1.0,-43.89,-59.89,37.21,797,81.11,43.89,5616,0.142,0.609,0.195,0.2541,0,0.4433,710,0.9946,1,1185,30.53,1,1185,30.53,1,1185,30.53,1,1208,33.4,0.5959,40.86,0,2075055
80.0,1,1,fallback,1.0,95.0,79.0,136.8,1631,41.8,14.25,1774,0.919,1.013,0.225,0.1325,2,0.5208,1085,0.9168,0,-1,,0,-1,,0,-1,,0,-1,,0.1835,81.41,1,2080671
80.0,1,-1,confirm,1.0,16.0,-0.0,56.47,2393,40.47,38.58,3076,0.778,1.061,0.195,0.3109,3,0.3274,2377,0.9562,1,761,-28.23,1,1455,-12.23,0,-1,,1,1490,-16.94,0.0237,41.24,2,2082445
80.0,1,1,confirm,1.0,-51.84,-67.84,30.16,4047,82.01,51.84,7797,0.519,3.806,0.131,0.0977,4,0.3219,2779,0.9904,1,822,-16.97,1,822,-16.97,1,822,-16.97,1,1824,-9.43,0.3708,40.7,3,2085521
80.0,1,-1,fallback,1.0,-18.95,-34.95,22.74,66,41.69,18.95,1090,0.061,3.659,0.221,0.297,5,0.3668,202,0.9014,1,712,-7.58,1,712,-7.58,1,712,-7.58,1,758,-1.9,0.2367,81.76,5,2093318
80.0,1,1,confirm,1.0,5.67,-10.33,46.34,5842,40.67,31.21,7583,0.77,4.201,0.203,0.4204,7,0.5418,6089,0.9781,1,486,-4.73,1,486,-4.73,1,486,-4.73,1,486,-4.73,0.6501,41.79,5,2094408
80.0,1,-1,confirm,1.0,-48.2,-64.2,34.97,5054,83.18,48.2,19058,0.265,1.59,0.175,0.4996,9,0.6472,7317,0.9887,1,26,-4.73,1,26,-4.73,1,2770,18.9,1,62,-6.62,0.7803,40.48,7,2101991
80.0,1,1,fallback,1.0,95.01,79.01,136.39,10757,41.39,23.52,11157,0.964,3.889,0.095,0.4081,16,0.4628,9251,0.9674,1,164,-13.17,1,164,-13.17,1,164,-13.17,1,173,-13.17,0.7879,83.47,13,2121049
80.0,1,-1,confirm,1.0,151.88,135.88,191.95,12051,40.07,3.73,18766,0.642,2.737,0.074,0.4966,19,0.6962,14902,0.9986,1,751,9.32,1,751,9.32,1,751,9.32,1,926,5.59,0.6694,40.83,16,2132206
80.0,1,1,confirm,1.0,-72.85,-88.85,9.46,73,82.32,72.85,2777,0.026,0.971,0.147,0.0297,21,0.0408,57,0.7843,0,-1,,0,-1,,0,-1,,0,-1,,0.7074,40.85,21,2150972
80.0,1,-1,fallback,1.0,-5.72,-21.72,34.31,54,40.03,5.72,395,0.137,6.22,0.223,0.1927,22,0.4301,0,0.6699,0,-1,,0,-1,,0,-1,,0,-1,,0.6057,82.24,22,2153749
80.0,1,1,confirm,1.0,13.34,-2.66,54.3,2711,40.96,5.72,3129,0.866,1.198,0.116,0.0277,23,0.3468,1276,0.8783,1,251,0.0,1,507,12.38,1,507,12.38,1,535,14.29,0.0539,40.17,22,2154144
80.0,1,-1,confirm,1.0,-0.0,-16.0,40.91,2750,40.91,8.56,4428,0.621,0.707,0.105,0.0763,0,0.5949,3880,0.9951,1,568,15.22,1,568,15.22,1,568,15.22,1,633,17.12,0.0101,40.74,23,2157273
80.0,1,1,confirm,1.0,-58.03,-74.03,21.88,5903,79.91,58.03,17769,0.332,0.188,0.191,-0.3254,2,0.6236,15285,0.9902,1,785,-21.88,1,785,-21.88,1,785,-21.88,1,797,-20.93,0.902,41.07,0,2161701
80.0,1,-1,confirm,1.0,-17.22,-33.22,22.96,368,40.19,17.22,1874,0.196,0.842,0.163,0.4147,5,0.4994,231,0.9834,1,784,-7.65,1,784,-7.65,1,784,-7.65,1,965,-7.65,0.7755,79.73,5,2179470
80.0,1,1,confirm,1.0,74.51,58.51,115.58,9861,41.07,46.8,11038,0.893,2.158,0.205,0.3502,8,0.7104,9653,0.9991,1,584,6.69,1,584,6.69,1,584,6.69,1,584,6.69,0.2707,40.28,5,2181344
80.0,1,-1,confirm,1.0,41.72,25.72,82.49,5168,40.77,4.74,7356,0.703,5.015,0.239,-0.1195,10,0.7283,346,0.999,1,835,13.27,1,835,13.27,1,835,13.27,1,840,12.33,0.4697,40.6,8,2192382
80.0,1,1,confirm,1.0,6.66,-9.34,48.56,5298,41.89,33.32,5839,0.907,2.257,0.295,-0.2482,12,0.3864,840,0.9873,1,86,2.86,1,86,2.86,1,967,-23.8,1,96,0.95,0.0683,41.11,11,2199738
80.0,1,-1,confirm,1.0,4.76,-11.24,44.72,1527,39.96,15.22,2648,0.577,1.799,0.182,0.2243,13,0.6114,65,0.9461,1,738,-3.81,1,738,-3.81,1,738,-3.81,1,770,-2.85,0.385,41.69,12,2205577
80.0,1,1,confirm,1.0,24.75,8.75,65.68,3362,40.93,17.13,3775,0.891,4.803,0.255,-0.0159,14,0.312,1687,0.9777,1,26,-2.86,1,1773,1.9,1,1773,1.9,1,1873,-0.95,0.5735,40.14,13,2208225
80.0,1,-1,confirm,1.0,39.88,23.88,85.46,7677,45.58,42.73,9596,0.8,1.8,0.188,0.2234,16,0.609,6688,0.9896,1,401,-20.89,1,401,-20.89,1,401,-20.89,1,2236,-11.39,0.0352,40.67,14,2212000
80.0,1,1,confirm,1.0,-71.5,-87.5,8.58,31,80.08,71.5,1826,0.017,1.788,0.155,0.3218,17,0.3357,37,0.9328,1,270,-29.55,1,270,-29.55,1,270,-29.55,1,405,-35.28,0.2826,45.97,17,2221596
80.0,1,-1,fallback,1.0,-39.37,-55.37,0.96,1,40.33,39.37,419,0.002,3.303,0.121,-0.065,17,0.0574,32,0.895,1,37,-4.8,0,-1,,0,-1,,0,-1,,0.6927,80.02,17,2223422
80.0,1,1,confirm,1.0,-46.87,-62.87,36.35,6503,83.21,46.87,7422,0.876,4.877,0.318,0.1526,19,0.4612,1724,0.9616,1,218,6.7,1,218,6.7,1,2032,-1.91,1,278,2.87,0.1713,40.33,17,2223841
80.0,1,-1,fallback,1.0,-32.67,-48.67,8.65,8,41.32,32.67,385,0.021,5.033,0.2,0.0362,19,0.0523,96,0.3646,1,120,-14.41,0,-1,,0,-1,,0,-1,,0.1318,82.91,19,2231263
80.0,1,1,confirm,1.0,17.24,1.24,58.43,1279,41.19,6.7,4038,0.317,1.594,0.255,-0.1019,20,0.6046,283,0.9905,1,115,-3.83,1,115,-3.83,1,738,10.54,1,834,9.58,0.2184,41.36,19,2231648
80.0,1,-1,confirm,1.0,26.77,10.77,68.85,2913,42.07,6.69,3524,0.827,2.45,0.228,0.3455,21,0.6074,2718,0.9786,1,409,-5.74,1,409,-5.74,1,409,-5.74,1,440,-3.82,0.6701,40.95,21,2235686
80.0,1,1,confirm,1.0,44.1,28.1,85.33,450,41.23,6.71,528,0.852,0.601,0.179,-0.0933,22,0.2296,27,0.903,1,65,9.59,1,65,9.59,1,65,9.59,1,237,78.62,0.3778,42.36,22,2239210
80.0,1,-1,confirm,1.0,37.23,21.23,78.27,638,41.05,7.64,831,0.768,2.787,0.231,0.0626,22,0.2145,523,0.9564,1,650,63.96,1,650,63.96,1,650,63.96,0,-1,,0.5316,40.88,22,2239738
80.0,1,1,confirm,1.0,-59.4,-75.4,20.12,20,79.52,59.4,1833,0.011,1.265,0.012,0.1784,22,0.1973,328,0.9228,1,618,-5.75,1,618,-5.75,0,-1,,1,1034,-10.54,0.2872,41.37,22,2240569
80.0,1,-1,confirm,1.0,-4.82,-20.82,35.66,17,40.48,4.82,241,0.071,6.645,0.188,0.3762,22,0.4414,0,0.8312,0,-1,,0,-1,,0,-1,,0,-1,,0.9228,79.37,22,2242402
80.0,1,1,confirm,1.0,95.38,79.38,137.76,2476,42.39,7.71,3764,0.658,1.39,0.164,-0.228,23,0.0268,705,0.9926,0,-1,,0,-1,,0,-1,,0,-1,,0.4386,40.63,22,2242643
80.0,1,-1,confirm,1.0,17.18,1.18,57.26,393,40.08,0.0,697,0.564,1.499,0.19,0.2049,0,0.4046,137,0.8532,1,601,24.81,1,601,24.81,1,601,24.81,1,629,25.77,0.2026,41.81,0,2246407
80.0,1,1,confirm,1.0,-52.58,-68.58,31.55,83,84.12,52.58,602,0.138,1.038,0.101,0.192,0,0.3053,342,0.79,0,-1,,0,-1,,0,-1,,0,-1,,0.4574,40.31,0,2247104
80.0,1,-1,fallback,1.0,24.02,8.02,64.39,610,40.36,7.69,911,0.67,1.617,0.135,-0.1185,0,0.0792,119,0.7859,1,136,-5.77,0,-1,,0,-1,,0,-1,,0.606,83.86,0,2247706
80.0,1,1,confirm,1.0,11.56,-4.44,52.98,345,41.42,28.9,647,0.533,1.315,0.143,0.1248,0,0.1668,318,0.6485,1,421,32.75,1,421,32.75,0,-1,,1,496,43.35,0.1576,40.62,0,2248617
80.0,1,-1,confirm,1.0,-71.2,-87.2,10.58,38,81.79,71.2,496,0.077,2.135,0.032,0.1405,0,0.3616,306,0.8558,0,-1,,0,-1,,0,-1,,0,-1,,0.1559,41.2,0,2249264
80.0,1,1,fallback,1.0,-23.88,-39.88,17.2,274,41.08,23.88,379,0.723,0.688,0.107,-0.3634,1,-0.1244,1,0.8113,0,-1,,0,-1,,0,-1,,0,-1,,0.0461,81.87,0,2249760
80.0,1,-1,confirm,1.0,2.87,-13.13,43.1,971,40.22,27.77,1454,0.668,2.022,0.197,0.3747,1,0.4847,522,0.97,1,1122,12.45,1,1122,12.45,1,1122,12.45,1,1226,21.07,0.62,41.01,1,2250139
80.0,1,1,confirm,1.0,-56.52,-72.52,23.95,835,80.47,56.52,2691,0.31,0.657,0.126,0.1751,1,0.4157,180,0.9382,1,1374,-1.92,1,1374,-1.92,1,1374,-1.92,1,2003,-4.79,0.134,40.4,1,2251593
80.0,1,-1,fallback,1.0,13.49,-2.51,54.91,151,41.43,3.85,276,0.547,4.425,0.243,0.0916,2,0.0916,151,0.4305,0,-1,,0,-1,,0,-1,,0,-1,,0.5088,80.28,2,2254284
80.0,1,1,confirm,1.0,137.95,121.95,180.4,3268,42.45,2.89,3808,0.858,1.049,0.158,0.0388,3,0.3766,2573,0.9477,1,894,75.25,1,894,75.25,1,894,75.25,0,-1,,0.1547,41.65,2,2254560
80.0,1,-1,confirm,1.0,98.01,82.01,139.88,6808,41.87,48.53,6969,0.977,1.67,0.124,-0.1095,5,0.234,6218,0.9565,1,603,-46.63,1,5029,78.03,1,6229,91.35,1,5132,70.42,0.2836,41.69,3,2258368
80.0,1,1,confirm,1.0,95.14,79.14,136.46,3758,41.32,14.41,4722,0.796,1.561,0.051,0.1245,6,0.4504,4602,0.9445,1,885,18.26,1,885,18.26,1,885,18.26,1,929,0.96,0.3988,42.46,5,2265337
80.0,1,-1,confirm,1.0,3.81,-12.19,44.74,1670,40.93,0.0,2442,0.684,1.907,0.179,-0.0327,7,0.1318,393,0.955,1,404,14.28,1,404,14.28,0,-1,,1,412,2.86,0.2441,40.77,6,2270059
80.0,1,1,confirm,1.0,-60.95,-76.95,19.05,29,79.99,60.95,4282,0.007,3.698,0.212,-0.176,7,0.3184,3190,0.7742,1,634,-8.57,1,897,3.81,1,3335,-13.33,1,934,5.71,0.5107,41.12,7,2272501
80.0,1,-1,confirm,1.0,-24.91,-40.91,15.33,373,40.24,24.91,1280,0.291,0.643,0.13,0.0302,8,0.2137,1,0.8277,1,390,12.46,1,390,12.46,1,390,12.46,1,668,-18.2,0.4634,79.84,8,2276783
80.0,1,1,confirm,1.0,45.88,29.88,86.97,4948,41.1,28.67,6465,0.765,2.454,0.189,0.0398,10,0.5196,1471,0.9064,1,1633,5.73,1,1633,5.73,1,1633,5.73,1,1679,18.16,0.6733,40.3,8,2278063
80.0,1,-1,confirm,1.0,-66.6,-82.6,29.49,2548,96.09,66.6,3342,0.762,0.355,0.121,-0.2082,11,0.4243,707,0.877,1,75,-4.76,1,75,-4.76,1,75,-4.76,1,1475,-8.56,0.0276,40.74,10,2284528
80.0,1,1,fallback,1.0,-11.34,-27.34,29.3,10,40.64,11.34,60,0.167,5.521,0.298,0.2292,11,0.3643,0,0.7622,0,-1,,0,-1,,0,-1,,0,-1,,0.0948,96.37,11,2287870
80.0,1,-1,confirm,1.0,8.52,-7.48,52.04,1297,43.52,1.89,1701,0.762,1.191,0.123,0.2158,11,0.3506,550,0.9682,1,1000,26.49,1,1000,26.49,1,1000,26.49,1,1036,29.33,0.3169,40.52,11,2287930
80.0,1,1,confirm,1.0,37.88,21.88,78.6,451,40.72,71.02,581,0.776,1.876,0.11,0.0435,12,0.0715,314,0.5862,1,386,40.72,0,-1,,0,-1,,0,-1,,0.5236,43.75,12,2289631
80.0,1,-1,confirm,1.0,32.08,16.08,72.64,2547,40.57,56.6,2999,0.849,2.116,0.079,-0.0191,12,0.351,2108,0.8684,1,1479,-25.47,1,1479,-25.47,1,1479,-25.47,1,1497,-36.79,0.2131,40.4,12,2290212
80.0,1,1,confirm,1.0,14.2,-1.8,54.89,756,40.7,1.89,1379,0.548,1.046,0.13,0.0202,13,0.2486,1164,0.9021,1,412,23.66,1,412,23.66,1,1374,20.82,1,414,22.71,0.1874,40.86,13,2293211
80.0,1,-1,confirm,1.0,10.4,-5.6,53.87,442,43.47,4.73,466,0.948,3.836,0.23,0.2614,13,0.282,451,0.8976,0,-1,,0,-1,,0,-1,,0,-1,,0.7299,40.47,13,2294590
80.0,1,1,confirm,1.0,-3.78,-19.78,37.84,43,41.63,3.78,194,0.222,2.247,0.035,-0.1397,13,-0.0884,130,0.5916,0,-1,,0,-1,,0,-1,,0,-1,,0.5077,43.71,13,2295056
80.0,1,-1,confirm,1.0,71.93,55.93,113.57,740,41.64,25.55,1015,0.729,1.193,0.113,0.0805,13,0.186,593,0.6532,1,372,62.46,1,372,62.46,0,-1,,0,-1,,0.3796,41.47,13,2295250
80.0,1,1,confirm,1.0,-58.15,-74.15,22.88,827,81.03,58.15,1260,0.656,1.082,0.052,0.3396,14,0.3525,603,0.7945,1,1193,-26.69,1,1193,-26.69,1,1193,-26.69,1,1221,-48.62,0.2109,42.12,13,2296265
80.0,1,-1,fallback,1.0,-14.38,-30.38,25.89,667,40.27,26.85,798,0.836,1.02,0.043,-0.2168,14,0.1295,1,0.6577,1,208,5.75,1,208,5.75,0,-1,,1,297,5.75,0.7314,80.84,14,2297525
80.0,1,1,confirm,1.0,9.57,-6.43,50.75,1763,41.17,18.19,2263,0.779,4.159,0.127,0.2247,14,0.5136,658,0.8812,1,85,-4.79,1,85,-4.79,1,1178,-7.66,1,1386,-1.91,0.3174,40.38,14,2298323
80.0,1,-1,confirm,1.0,-0.0,-16.0,40.18,562,40.18,2.87,949,0.592,1.071,0.138,0.4211,15,0.4854,622,0.9565,0,-1,,0,-1,,0,-1,,0,-1,,0.744,40.96,15,2300586
80.0,1,1,confirm,1.0,23.91,7.91,65.05,2096,41.13,30.61,3296,0.636,2.604,0.045,0.0505,15,0.3206,845,0.8974,1,1310,43.05,1,1310,43.05,1,1310,43.05,1,1329,42.09,0.3292,40.34,15,2301535
80.0,1,-1,confirm,1.0,5.73,-10.27,45.81,804,40.08,9.54,1559,0.516,1.726,0.218,0.218,16,0.2564,858,0.898,1,370,2.86,1,979,30.54,1,979,30.54,1,994,31.49,0.2129,40.87,16,2304831
80.0,1,1,confirm,1.0,152.77,136.77,195.74,2150,42.97,0.95,2260,0.951,3.13,0.146,0.1822,17,0.4746,77,0.9561,1,1092,40.1,1,1092,40.1,1,1092,40.1,1,1431,69.7,0.4269,40.26,16,2306390
80.0,1,-1,confirm,1.0,-65.83,-81.83,15.05,358,80.88,65.83,7626,0.047,0.335,0.029,-0.0684,17,0.4734,4530,0.9518,1,849,-45.14,1,849,-45.14,1,849,-45.14,1,852,-44.2,0.572,42.14,17,2308650
80.0,1,1,fallback,1.0,18.69,2.69,60.73,1237,42.04,10.28,1528,0.81,1.464,0.215,0.2653,19,0.3981,1149,0.7923,0,-1,,0,-1,,0,-1,,0,-1,,0.2336,81.0,19,2316276
80.0,1,-1,confirm,1.0,72.74,56.74,112.84,4546,40.1,29.84,6974,0.652,2.204,0.143,0.2492,21,0.3893,2581,0.9548,1,479,-10.26,1,479,-10.26,1,1843,29.84,1,553,-15.85,0.1682,41.79,19,2317804
80.0,1,1,confirm,1.0,-66.7,-82.7,14.09,552,80.79,66.7,5624,0.098,0.362,0.108,0.0982,21,0.5581,4262,0.935,1,455,5.64,1,455,5.64,1,455,5.64,1,2478,-18.79,0.2166,40.56,21,2324778
80.0,1,-1,fallback,1.0,-23.64,-39.64,17.02,616,40.67,23.64,1718,0.359,2.007,0.102,0.3986,23,0.5667,21,0.8936,1,827,0.95,1,827,0.95,1,827,0.95,1,835,-1.89,0.6039,80.68,23,2330402
80.0,1,1,confirm,1.0,-80.2,-96.2,0.94,2,81.14,80.2,2526,0.001,2.634,0.106,-0.0185,23,0.3713,1337,0.943,1,86,-2.83,1,722,-17.93,1,722,-17.93,1,722,-17.93,0.1373,40.74,23,2332120
80.0,1,-1,fallback,1.0,-3.8,-19.8,36.14,1878,39.95,9.51,3370,0.557,1.637,0.13,0.0231,1,0.4897,0,0.9488,1,675,15.22,1,675,15.22,1,675,15.22,1,687,18.07,0.2433,81.13,0,2334646
